placeholder,wordNumber,tocflLevel,wordSimplified,wordTraditional,wordPinyin,wordType,wordTranslation
,558,2,美丽,美麗,měilì ,(VS),beauty
,559,2,聪明,聰明,cōngmíng ,(VS),clever
,560,2,认真,認真,rènzhēn ,(VS),serious
,561,2,勇敢,勇敢,yŏnggăn ,(VS),brave
,562,2,礼貌,禮貌,lĭmào ,(N),polite
,563,2,害羞,害羞,hàixiū ,(VS),shy
,564,2,应该,應該,yīnggāi ,(Adv),should
,565,2,相信,相信,xiāngxìn ,(VS),believe
,566,2,经验,經驗 ,jīngyàn ,(N),experience 
,567,2,关心,關心,guānxīn ,(VS),care
,568,2,辛苦,辛苦,xīnkǔ ,(VS),hard
,569,2,愿意,願意,yuànyì ,(VS),willing
,570,2,心情,心情,xīnqíng ,(N),feeling
,571,2,幸福,幸福,xìngfú ,(VS),happiness
,572,2,可怜,可憐,kělián ,(VS),pitiful
,573,2,差,差,chà ,(VS),difference
,574,2,职业,職業,zhíyè ,(N),profession
,575,2,教师,教師,jiàoshī ,(N),teacher
,576,2,经理,經理,jīnglǐ ,(N),manager
,577,2,记者,記者,jìzhě ,(N),reporter
,578,2,服务员/服务生,服務員/服務生,fú​wù​yuán/fúwùshēng ,(N),waiter
,579,2,顾客,顧客,gùkè ,(N),customer
,580,2,教书,教書,jiāoshū ,(VA),teach
,581,2,开会,開會,kāihuì ,(VA),meet
,582,2,下班,下班,xiàbān ,(VA),get off work
,583,2,危险,危險,wéixiǎn ,(VS),danger
,584,2,安全,安全,ānquán ,(VS),safety
,585,2,安全,安全 ,ānquán ,(N),safety 
,586,2,成功,成功,chénggōng ,(VS),success
,587,2,报告,報告,bàogào ,(VA),report
,588,2,报告,報告 ,bàogào ,(N),report 
,589,2,打算,打算,dǎsuàn ,(VA),intend
,590,2,机会,機會,jīhuì ,(N),chance
,591,2,当,當,dāng ,(Prep),when
,592,2,如果,如果,rúguǒ ,(Conj),if
,593,2,计画/划,計畫/劃 ,jìhuà,(VA),plan
,594,2,计画,計畫,jìhuà ,(N),plan
,595,2,努力,努力,nǔlì ,(VS),effort
,596,2,管理,管理,guănlǐ ,(VA),manage
,597,2,学院,學院,xuéyuàn ,(N),college
,598,2,小学生,小學生,xiăoxuéshēng ,(N),primary school student
,599,2,本科生,大學生,dàxuéshēng ,(N),college students
,600,2,同学,同學,tóngxué ,(N),classmate
,601,2,校长,校長,xiàozhǎng ,(N),headmaster
,602,2,放假,放假,fàngjià,(VS),have a holiday
,603,2,毕业,畢業,bìyè ,(VS),graduate
,604,2,开学,開學,kāixué ,(VS),start school
,605,2,成绩,成績,chéngjī ,(N),score
,606,2,学期,學期,xuéqí ,(N),semester
,607,2,学费,學費,xuéfèi ,(N),tuition fee
,608,2,暑假,暑假,shŭjià ,(N),summer vacation
,609,2,寒假,寒假,hánjià ,(N),winter vacation
,610,2,服务,服務,fúwù ,(VA),serve
,611,2,宿舍,宿舍,sùshè,(N),dormitory
,612,2,操场,操場,cāochăng ,(N),playground
,613,2,校园,校園,xiàoyuán ,(N),campus
,614,2,中文,中文,zhōngwén ,(N),chinese
,615,2,文化,文化,wénhuà ,(N),culture
,616,2,语法,語法,yǔfǎ ,(N),grammar
,617,2,汉语,漢語,hànyǔ ,(N),chinese
,618,2,书法,書法,shūfă ,(N),calligraphy
,619,2,班,班,bān ,(M),class
,620,2,班,班 ,bān ,(N),class 
,621,2,书桌,書桌,shūzhuō ,(N),desk
,622,2,课,課,kè ,(N),class
,623,2,字典,字典,zìdiǎn ,(N),dictionary
,624,2,汉字,漢字,hànzì ,(N),chinese character
,625,2,铅笔,鉛筆,qiānbǐ ,(N),pencil
,626,2,尺,尺,chǐ ,(N),ruler
,627,2,毛笔,毛筆,máobĭ ,(N),brush
,628,2,教,教,jiào ,(VA),teach
,629,2,讲,講,jiǎng ,(VA),speak
,630,2,讲话,講話,jiǎnghuà ,(VA),speaking
,631,2,告诉,告訴,gàosù ,(VA),tell
,632,2,念/念,念/唸,niàn ,(VA),chant/
,633,2,练习,練習 ,liànxí ,(N),training 
,634,2,讨论,討論,tǎolùn ,(VA),discuss
,635,2,认为,認為,rènwéi ,(VA),think
,636,2,解释,解釋,jiěshì ,(N),explain
,637,2,同意,同意,tóngyì ,(VS),agree
,638,2,了解/了解,了解/瞭解,liǎojiě ,(VS),understand/understand
,639,2,清楚,清楚,qīngchǔ ,(VS),clear
,640,2,无聊,無聊,wúliáo ,(VS),boring
,641,2,决定,決定,juédìng ,(VA),decide
,642,2,遍,遍,biàn ,(M),all over
,643,2,交,交,jiāo ,(VA),pay
,644,2,借,借,jiè ,(VA),borrow
,645,2,算,算,suàn ,(VA),calculate
,646,2,对,對,duì ,(VS),right
,647,2,错,錯,cuò ,(VS),wrong
,648,2,办法,辦法,bànfǎ ,(N),method
,649,2,方法,方法,fāngfǎ ,(N),method
,650,2,有用,有用,yǒuyòng ,(VS),it works
,651,2,进步,進步,jìnbù ,(VS),progress
,652,2,忘,忘,wàng ,(VS),forget
,653,2,记,記,jì ,(VA),remember
,654,2,公寓,公寓,gōngyù ,(N),apartment
,655,2,大楼,大樓,dàlóu ,(N),building
,656,2,卧室,臥室,wòshì ,(N),bedroom
,657,2,花园,花園,huāyuán ,(N),garden
,658,2,门口,門口,ménkǒu ,(N),entrance
,659,2,浴室,浴室,yùshì ,(N),bathroom
,660,2,楼梯,樓梯,lóutī ,(N),stairs
,661,2,墙,牆,qiáng ,(N),wall
,662,2,洗衣机,洗衣機,xǐyījī ,(N),washing machine
,663,2,冰箱,冰箱,bīngxiāng ,(N),refrigerator
,664,2,灯,燈,dēng ,(N),lamp
,665,2,打开,打開,dǎkāi ,(VA),open
,666,2,盒子,盒子,hézi,(N),box
,667,2,邻居,鄰居,línjū ,(N),neighbor
,668,2,热闹,熱鬧,rènào ,(VS),lively
,669,2,吵,吵,chǎo ,(VS),quarrel
,670,2,满意,滿意,mǎnyì ,(VS),satisfy
,671,2,干净,乾淨,gānjìng ,(VS),clean
,672,2,房租,房租,fángzū ,(N),rent
,673,2,租,租,zū ,(VA),rent
,674,2,开水,開水,kāishuǐ ,(N),boiling water
,675,2,乡下,鄉下,xiāngxià ,(N),countryside
,676,2,森林,森林,sēnlín ,(N),forest
,677,2,地,地,dì ,(N),land
,678,2,草,草,cǎo ,(N),grass
,679,2,枝,枝,zhī ,(M),branch
,680,2,只,隻,zhī ,(M),only
,681,2,动物,動物,dòngwù ,(N),animal
,682,2,牛,牛,niú ,(N),ox
,683,2,虎,虎,hŭ ,(N),tiger
,684,2,羊,羊,yáng ,(N),sheep
,685,2,猪,豬,zhū ,(N),pig
,686,2,月亮,月亮,yuèliàng ,(N),moon
,687,2,星星,星星,xīngxīng ,(N),star
,688,2,云,雲,yún ,(N),cloud
,689,2,地球,地球,dìqiú ,(N),earth
,690,2,世界,世界,shìjiè ,(N),world
,691,2,环境,環境,huánjìng ,(N),environment
,692,2,火,火,huǒ ,(N),fire
,693,2,晴天,晴天,qíngtiān ,(N),sunny
,694,2,暖和,暖和,nuǎnhuo ,(VS),warm
,695,2,凉快,涼快,liángkuài ,(VS),cool
,696,2,温暖,溫暖,wēnnuăn ,(VS),warmth
,697,2,度,度,dù ,(M),every time
,698,2,温度,溫度,wēndù ,(N),temperature
,699,2,雨,雨,yǔ ,(N),rain
,700,2,雪,雪,xuě ,(N),snow
,701,2,空气,空氣,kōngqì ,(N),air
,702,2,间,間,jiān ,(M),between
,703,2,睡,睡,shuì ,(VA),sleep
,704,2,发生,發生,fāshēng ,(VS),occur
,705,2,发现,發現,fāxiàn ,(VA),discover
,706,2,发现,發現 ,fāxiàn ,(N),discover 
,707,2,照顾,照顧,zhàogù ,(VA),take care of
,708,2,打扫,打掃,dǎsǎo ,(VA),clean
,709,2,餐,餐,cān ,(N),meal
,710,2,起来,起來,qǐlái ,(VA),stand up
,711,2,搬,搬,bān ,(VA),move
,712,2,挂,掛,guà ,(VA),hang
,713,2,有空/有空儿,有空/有空兒,yǒukòng/yǒukòngr,(VS),to have time
,714,2,过年,過年,guònián ,(VA),chinese new year
,715,2,结束,結束,jiéshù ,(VS),finish
,716,2,完,完,wán ,(VS),over
,717,2,散步,散步,sànbù ,(VA),walk
,718,2,爬,爬,pá ,(VA),climb
,719,2,跳,跳,tiào ,(VA),jump
,720,2,座位,座位,zuòwèi ,(N),seat
,721,2,博物馆,博物館,bówùguăn ,(N),museum
,722,2,节目,節目,jiémù ,(N),programme
,723,2,新闻,新聞,xīnwén ,(N),news
,724,2,政治,政治,zhèngzhì ,(N),politics
,725,2,体育,體育,tǐyù ,(N),physical education
,726,2,网站,網站,wǎngzhàn ,(N),website
,727,2,还,還,hái ,(Adv),return
,728,2,经常,經常,jīngcháng ,(Adv),often
,729,2,平常,平常,píngcháng ,(N),usually
,730,2,总是,總是,zǒngshì ,(Adv),always
,731,2,已经,已經,yǐjīng ,(Adv),already
,732,2,各,各,gè ,(Det),each
,733,2,杂志,雜誌,zázhì ,(N),magazine
,734,2,文章,文章,wénzhāng ,(N),article
,735,2,故事,故事,gùshì ,(N),story
,736,2,小说,小說,xiǎoshuō ,(N),novel
,737,2,美术,美術,měishù ,(N),art
,738,2,艺术,藝術,yìshù ,(N),art
,739,2,兴趣,興趣,xìngqù ,(N),interest
,740,2,收,收,shōu ,(VA),receive
,741,2,谈,談,tán ,(VA),talk
,742,2,聊天/聊天儿,聊天/聊天兒,liáotiān/liáotiānr,(VA),chat
,743,2,唱,唱,chàng ,(VA),sing
,744,2,歌,歌,gē,(N),song
,745,2,早,早,zǎo ,(VS),morning
,746,2,迟到,遲到,chídào ,(VS),be late
,747,2,后来,後來,hòulái ,(N),later
,748,2,变,變,biàn ,(VA),change
,749,2,跳舞,跳舞,tiàowǔ ,(VA),dance
,750,2,乐器,樂器,yuèqì ,(N),instrument
,751,2,吉他,吉他,jítā ,(N),guitar
,752,2,钢琴,鋼琴,gāngqín ,(N),piano
,753,2,可怕,可怕,kěpà ,(VS),horrible
,754,2,活动,活動,huódòng ,(N),activity
,755,2,就,就,jiù ,(Adv),at once
,756,2,消息,消息,xiāoxí ,(N),information
,757,2,才,才,cái ,(Adv),talent
,758,2,又,又,yòu ,(Adv),again
,759,2,客人,客人,kèrén ,(N),guest
,760,2,不好意思,不好意思,bùhǎoyìsi ,N/A,excuse me
,761,2,怎么了,怎麼了,zěnmele ,N/A,what's wrong
,762,2,怎么办,怎麼辦,zěnmebàn ,N/A,what to do
,763,2,客气,客氣,kèqì ,(VS),polite
,764,2,舞会,舞會,wŭhuì ,(N),prom
,765,2,最近,最近,zuìjìn ,(Adv),recently
,766,2,请客,請客,qǐngkè ,(VA),dinner
,767,2,庆祝,慶祝,qìngzhù ,(VA),celebrate
,768,2,听说,聽說,tīngshuō ,(VA),it is said that
,769,2,感谢,感謝,gǎnxiè ,(VS),grateful
,770,2,见面,見面,jiànmiàn ,(VA),meet
,771,2,约,約,yuē ,(VA),about
,772,2,事,事,shì ,(N),case
,773,2,事情,事情,shìqíng ,(N),matter
,774,2,明信片,明信片,míngxìnpiàn ,(N),postcard
,775,2,卡片,卡片,kǎpiàn ,(N),card
,776,2,帮,幫,bāng ,(VA),help
,777,2,弄,弄,nòng ,(VA),alley
,778,2,检查,檢查,jiǎnchá ,(VA),examine
,779,2,通知,通知,tōngzhī ,(VA),notify
,780,2,通知,通知 ,tōngzhī ,(N),notify 
,781,2,叫,叫 ,jiào ,(VA),call 
,782,2,麻烦,麻煩,máfán ,(N),trouble
,783,2,偷,偷,tōu ,(VA),steal
,784,2,钱包,錢包,qiánbāo ,(N),wallet
,785,2,拉,拉,lā ,(VA),pull
,786,2,小偷,小偷,xiǎotōu ,(N),thief
,787,2,满,滿,mǎn ,(VS),full
,788,2,丢,丟,diū ,(VS),leave
,789,2,啊,啊,ā ,(P),ah
,790,2,汽车,汽車,qìchē ,(N),car
,791,2,辆,輛,liàng ,(M),vehicle
,792,2,船/船儿,船/船兒,chuán/chuánr,(N),ship
,793,2,停车场,停車場,tíngchēchăng ,(N),parking lot
,794,2,搭,搭,dā ,(VA),take
,795,2,起飞,起飛,qĭfēi ,(VA),take off
,796,2,出,出,chū ,(VA),out
,797,2,出来,出來,chūlái ,(VA),come out
,798,2,进,進,jìn ,(VA),enter
,799,2,进去,進去,jìnqù ,(VA),go in
,800,2,回去,回去,huíqù ,(VA),go back
,801,2,路口,路口,lùkǒu ,(N),intersection
,802,2,红绿灯,紅綠燈,hónglǜdēng ,(N),traffic light
,803,2,桥,橋,qiáo ,(N),bridge
,804,2,左,左,zuǒ,(N),left
,805,2,右,右,yòu,(N),right
,806,2,外,外,wài,(N),outside
,807,2,里,裡,lǐ ,(N),inside
,808,2,下,下 ,xià ,(VA),down 
,809,2,上,上 ,shàng ,(VA),superior 
,810,2,这边,這邊,zhèbiān ,(N),here
,811,2,这些,這些,zhèxiē ,(Det),these
,812,2,那些,那些,nàxiē ,(Det),those ones
,813,2,那边,那邊,nàbiān ,(N),there
,814,2,旅游,旅遊,lǚyóu ,(VA),travel
,815,2,动物园,動物園,dòngwùyuán ,(N),zoo
,816,2,出发,出發,chūfā ,(VA),set off
,817,2,离开,離開,líkāi ,(VA),leave
,818,2,向,向,xiàng ,(Prep),towards
,819,2,南,南,nán,(N),south
,820,2,南部,南部,nánbù ,(N),southern part
,821,2,南边,南邊,nánbiān,(N),south
,822,2,西,西,xī,(N),west
,823,2,西部,西部,xībù ,(N),west
,824,2,西边,西邊,xībiān,(N),west
,825,2,北,北,běi,(N),north
,826,2,北部,北部,běibù ,(N),north
,827,2,北边,北邊,běibiān,(N),north
,828,2,东,東,dōng,(N),east
,829,2,东部,東部,dōngbù,(N),east
,830,2,东边,東邊,dōngbiān,(N),east
,831,2,经过,經過,jīngguò ,(VA),go through
,832,2,转,轉,zhuǎn ,(VA),change
,833,2,掉,掉,diào ,(VS),lose
,834,2,一直,一直,yīzhí ,(Adv),always
,835,2,过去,過去,guòqù ,(VA),past
,836,2,最后,最後,zuìhòu ,(N),at last
,837,2,动,動,dòng ,(VA),move
,838,2,躺,躺,tǎng ,(VA),lie
,839,2,起,起,qǐ ,(VA),rise
,840,2,停,停,tíng ,(VS),stop
,841,2,中心,中心,zhōngxīn ,(N),center
,842,2,外国,外國,wàiguó ,(N),foreign
,843,2,护照,護照,hùzhào ,(N),passport
,844,2,行李,行李,xínglĭ,(N),luggage
,845,2,出口,出口,chūkŏu ,(VA),exit
,846,2,油,油,yóu ,(N),oil
,847,2,钥匙,鑰匙,yàoshi ,(N),key
,848,2,袋子,袋子,dàizi ,(N),bag
,849,2,公里,公里,gōnglǐ ,(M),kilometer
,850,2,方向,方向,fāngxiàng ,(N),direction
,851,2,出现,出現,chūxiàn ,(VS),appear
,852,2,交通,交通,jiāotōng ,(N),transportation
,853,2,脸,臉,liǎn ,(N),face
,854,2,腿,腿,tuǐ ,(N),leg
,855,2,脚,腳,jiǎo ,(N),foot
,856,2,心,心,xīn ,(N),heart
,857,2,鼻(子),鼻(子),bí(zi),(N),nose
,858,2,背,背,bèi ,(N),back
,859,2,嘴巴,嘴巴,zuǐba,(N),mouth
,860,2,脖子,脖子,bózi ,(N),neck
,861,2,健康,健康 ,jiànkāng ,(N),healthy 
,862,2,感觉,感覺,gǎnjué ,(N),feel
,863,2,感觉,感覺 ,gǎnjué ,(VS),feel 
,864,2,救护车,救護車,jiùhùchē,(N),ambulance
,865,2,咳嗽,咳嗽,késòu ,(VA),cough
,866,2,发烧,發燒,fāshāo ,(VS),fever
,867,2,疼,疼,téng ,(VS),pain
,868,2,保险,保險,băoxiăn ,(N),insurance
,869,2,病,病,bìng ,(N),sick
,870,2,看病,看病,kànbìng ,(VA),see a doctor
,871,2,病人,病人,bìngrén ,(N),patient
,872,2,挂号,掛號,guàhào ,(VA),registered
,873,2,牙刷,牙刷,yáshuā ,(N),toothbrush
,874,2,剪,剪,jiăn ,(VA),cut
,875,2,药房,藥房,yàofáng ,(N),pharmacy
,876,2,恢复,恢復,huīfù ,(VS),recover
,877,2,救命,救命,jiùmìng,(VA),help
,878,2,影响,影響 ,yǐngxiǎng ,(N),influence 
,879,2,影响,影響,yǐngxiǎng ,(VA),influence
,880,2,饱,飽,bǎo ,(VS),full
,881,2,吃饱,吃飽,chībǎo ,(VS),be full
,882,2,简单,簡單,jiǎndān ,(VS),simple
,883,2,书店,書店,shūdiàn ,(N),bookstore
,884,2,超级市场/超市,超級市場/超市,chāojíshìchǎng/chāoshì ,(N),supermarket
,885,2,戴,戴,dài ,(VA),wear
,886,2,试,試,shì ,(VA),try
,887,2,轻,輕,qīng ,(VS),light
,888,2,重,重,zhòng ,(VS),heavy
,889,2,流行,流行,liúxíng ,(VS),popularity
,890,2,蓝色,藍色,lánsè ,(N),blue
,891,2,绿色,綠色,lǜsè ,(N),green
,892,2,红色,紅色,hóngsè ,(N),red
,893,2,黑色,黑色,hēisè ,(N),black
,894,2,手表/表,手錶/錶,shǒubiǎo/biǎo,(N),wrist watch
,895,2,付,付,fù ,(VA),attached
,896,2,衬衫,襯衫,chènshān ,(N),shirt
,897,2,毛衣,毛衣,máoyī ,(N),sweater
,898,2,大衣,大衣,dàyī ,(N),coat
,899,2,牛仔裤,牛仔褲,niúzǎikù ,(N),jeans
,900,2,雨衣,雨衣,yŭyī ,(N),raincoat
,901,2,内衣,內衣,nèiyī ,(N),underwear
,902,2,帽子,帽子,màozi ,(N),hat
,903,2,皮包,皮包,píbāo ,(N),leather bag
,904,2,外套,外套,wàitào ,(N),coat
,905,2,干,乾,gān ,(VS),dry
,906,2,旧,舊,jiù ,(VS),old
,907,2,价格,價格,jiàgé ,(N),price
,908,2,价钱,價錢,jiàqián ,(N),price
,909,2,排队,排隊,páiduì  ,(VA),queue
,910,2,信用卡,信用卡,xìnyòngkǎ ,(N),credit card
,911,2,毛,毛,máo ,(M),hair
,912,2,比较,比較,bǐjiào ,(Adv),compare
,913,2,样子,樣子,yàngzi,(N),look
,914,2,特别,特別,tèbié ,(VS),special
,915,2,一般,一般,yībān ,(VS),generally
,916,2,圆,圓,yuán ,(VS),round
,917,2,光,光,guāng ,(VS),light
,918,2,看见,看見,kànjiàn ,(VA),see
,919,2,其他,其他,qítā,(Det),other
,920,2,声音,聲音,shēngyīn ,(N),sound
,921,2,大声,大聲,dàshēng ,(VS),loud
,922,2,好像,好像,hǎoxiàng ,(Adv),like
,923,2,像,像,xiàng ,(VA),picture
,924,2,奇怪,奇怪,qíguài ,(VS),strangeness
,925,2,死,死,sǐ ,(VS),die
,926,2,脏,髒,zāng ,(VS),dirty
,927,2,差不多,差不多,chàbùduō ,(VS),almost
,928,2,一共,一共,yīgòng ,(Adv),together
,929,2,需要,需要,xūyào ,(VS),need
,930,2,牛排,牛排,niúpái ,(N),steak
,931,2,米,米,mǐ ,(N),rice
,932,2,三明治,三明治,sānmíngzhì ,(N),sandwich
,933,2,西瓜,西瓜,xīguā ,(N),watermelon
,934,2,啤酒,啤酒,píjiǔ ,(N),beer
,935,2,红茶,紅茶,hóngchá ,(N),black tea
,936,2,点菜,點菜,diǎncài ,(VA),order
,937,2,分,分,fēn ,(VA),point
,938,2,包,包,bāo ,(M),bag
,939,2,酸,酸,suān ,(VS),acid
,940,2,苦,苦,kǔ ,(VS),bitter
,941,2,咸,鹹,xián ,(VS),salty
,942,2,辣,辣,là ,(VS),hot
,943,2,点心,點心,diǎnxīn ,(N),dessert
,944,2,冰淇淋,冰淇淋,bīngqílín ,(N),ice cream
,945,2,曲奇饼,餅乾,bǐnggān ,(N),biscuit
,946,2,汉堡包,漢堡,hànbǎo ,(N),hamburger
,947,2,青菜,青菜,qīngcài ,(N),green vegetables
,948,2,盐,鹽,yán ,(N),salt
,949,2,糖,糖,táng ,(N),sugar
,950,2,煮,煮,zhǔ ,(VA),cook
,951,2,碗,碗 ,wǎn ,(M),bowl 
,952,2,盘,盤,pán ,(M),plate
,953,2,条,條,tiáo ,(M),strip
,954,2,位,位,wèi ,(M),position
,955,2,种,種,zhǒng ,(M),kind
,956,2,口,口,kǒu ,(M),mouth
,957,2,够,夠,gòu ,(VS),enough
,958,2,任何,任何,rènhé ,(Det),any
,959,2,味道,味道,wèidào ,(N),smell
,960,2,香,香,xiāng ,(VS),fragrant
,961,2,全部,全部,quánbù ,(Det),all
,962,2,所有,所有,suǒyǒu ,(Det),all
,963,2,许多,許多,xǔduō ,(Det),many
,964,2,新鲜,新鮮,xīnxiān ,(VS),fresh
,965,2,烤,烤,kǎo ,(VA),bake
,966,2,尝,嚐,cháng ,(VA),taste
,967,2,装,裝,zhuāng ,(VA),pack
,968,2,刀(子),刀(子),dāo(zi),(N),sword
,969,2,叉(子),叉(子),chā(zi),(N),fork)
,970,2,勺子,湯匙,tāngchí ,(N),spoon
,971,2,筷子,筷子,kuàizi ,(N),chopsticks
,972,2,没有,沒有,méi(yǒu) ,(P),no
,973,2,别,別,bié ,(Adv),another
,974,2,不用,不用,bùyòng ,(Adv),need not
,975,2,不但,不但,bùdàn ,(Conj),not only
,976,2,只好,只好,zhǐhǎo ,(Adv),had to
,977,2,正在,正在,zhèngzài ,(Adv),in
,978,2,马上,馬上,mǎshàng ,(Adv),immediately
,979,2,把,把,bǎ ,(Prep),bundle
,980,2,被,被,bèi ,(Prep),quilt
,981,2,让,讓,ràng ,(Prep),let
,982,2,或,或,huò ,(Conj),or
,983,2,或是,或是,huòshì ,(Conj),either
,984,2,可能,可能 ,kěnéng ,(N),possible 
,985,2,然后,然後,ránhòu ,(Adv),then
,986,2,但是,但是,dànshì ,(Conj),but
,987,2,而且,而且,érqiě ,(Conj),and
,988,2,虽然,雖然,suīrán ,(Conj),although
,989,2,原来,原來,yuánlái ,(Adv),turn out to be
,990,2,也许,也許,yěxǔ ,(Adv),maybe
,991,2,为了,為了,wèile ,(Prep),for
,992,2,必须,必須,bìxū ,(Adv),must
,993,2,永远,永遠,yǒngyuǎn ,(Adv),forever
,994,2,边/边儿,邊/邊兒,biān/biānr,(N),side/edge
,995,2,那么,那麼,nàme,(Adv),so
,996,2,这么,這麼,zhème,(Adv),so
,997,2,本来,本來,běnlái ,(Adv),originally
,998,2,要是,要是,yàoshì ,(Conj),if
,,3,阿姨,阿姨,āyí,(N),aunt
,,3,哎,哎,āi ,(P),why
,,3,唉,唉,āi ,(P),well
,,3,爱,愛,ài ,(N),like
,,3,爱情,愛情,àiqíng ,(N),love
,,3,爱惜,愛惜,àixí ,(VS),cherish
,,3,爱心,愛心,àixīn ,(N),love
,,3,安定,安定,āndìng ,(VS),stability
,,3,安排,安排,ānpái ,(N),arrange
,,3,安排,安排,ānpái ,(VA),arrange
,,3,安心,安心,ānxīn ,(VS),feel safe
,,3,按,按,àn ,(Prep),according to
,,3,按照,按照,ànzhào ,(Prep),according to
,,3,巴士,巴士,bāshì ,(N),bus
,,3,把,把,bǎ ,(M),bundle
,,3,把握,把握,băwò ,(VA),grasp
,,3,白,白,bái ,(Adv),white
,,3,白,白,bái ,(VS),white
,,3,白(白),白(白),bái(bái),(Adv),in vain
,,3,白菜,白菜,báicài ,(N),chinese cabbage
,,3,白天,白天,báitiān ,(N),daytime
,,3,摆,擺,băi ,(VA),put
,,3,百货公司,百貨公司,băihuògōngsī,(N),department store
,,3,班机,班機,bānjī ,(N),plane
,,3,搬家,搬家,bānjiā ,(VA),move place
,,3,办,辦,bàn ,(VA),manage
,,3,办理,辦理,bànlĭ,(VA),handle
,,3,半天,半天,bàntiān ,(N),long time
,,3,半夜,半夜,bànyè ,(N),midnight
,,3,帮助,幫助,bāngzhù ,(VA),help
,,3,榜样,榜樣,băngyàng ,(N),example
,,3,棒,棒,bàng,(VS),great
,,3,包,包,bāo ,(VA),bag
,,3,包含,包含,bāohán ,(VS),include
,,3,宝贝,寶貝,băobèi,(N),baby
,,3,宝贵,寶貴,băoguì ,(VS),valuable
,,3,保护,保護,băohù ,(VA),protect
,,3,保守,保守,băoshǒu ,(VS),keep
,,3,保养,保養,băoyăng ,(VA),maintainance
,,3,保证/证,保證/証,băozhèng ,(N),guarantee/certificate
,,3,保证/证,保證/証,băozhèng ,(VA),guarantee/certificate
,,3,抱,抱,bào,(VA),hug
,,3,抱怨,抱怨,bàoyuàn ,(VA),complain
,,3,报名,報名,bàomíng ,(VA),sign up
,,3,背包,背包,bēibāo ,(N),backpack
,,3,北方,北方,běifāng ,(N),north
,,3,被动,被動,bèidòng ,(VS),passive
,,3,背后,背後,bèihòu ,(N),behind
,,3,背景,背景,bèijĭng ,(N),background
,,3,辈子,輩子,bèizi ,(N),life
,,3,本,本,běn ,(Det),book
,,3,本人,本人,běnrén ,(N),myself
,,3,本子,本子,běnzi,(N),book
,,3,笨,笨,bèn ,(VS),fool
,,3,逼,逼,bī ,(VA),force
,,3,笔,筆,bĭ,(M),pen
,,3,比,比,bǐ ,(VA),compare
,,3,比如(说),比如(說),bǐrú(shuō),(Prep),for example
,,3,毕竟,畢竟,bìjìng ,(Adv),after all
,,3,避免,避免,bìmiăn ,(VA),avoid
,,3,必要,必要,bìyào ,(VS),need
,,3,鞭炮,鞭炮,biānpào ,(N),firecracker
,,3,变,變,biàn ,(VS),change
,,3,变成,變成,biànchéng ,(VA),become
,,3,变更,變更,biàngēng ,(VA),change
,,3,变化,變化,biànhuà ,(N),variety
,,3,变化,變化,biànhuà ,(VS),variety
,,3,便条,便條,biàntiáo ,(N),note
,,3,标准,標準,biāozhŭn ,(N),standard
,,3,标准,標準,biāozhŭn ,(VS),standard
,,3,表,表,biǎo ,(N),surface
,,3,表,表,biǎo ,(N),surface
,,3,表达,表達,biăodá ,(VA),express
,,3,表面,表面,biăomiàn ,(N),surface
,,3,表示,表示,biăoshì ,(VA),express
,,3,表现,表現,biǎoxiàn ,(N),performance
,,3,表现,表現,biǎoxiàn ,(VA),performance
,,3,表演,表演,biǎoyǎn ,(VA),performance
,,3,别的,別的,biéde,(Det),other
,,3,冰,冰,bīng ,(N),ice
,,3,冰块/冰块儿,冰塊/冰塊兒,bīngkuài/bīngkuàir,(N),ice cubes
,,3,饼,餅,bǐng ,(N),cake
,,3,病,病,bìng ,(VS),sick
,,3,伯伯,伯伯,bóbo ,(N),uncle
,,3,博士,博士,bóshì ,(N),phd
,,3,播,播,bò ,(VA),broadcast
,,3,不必,不必,búbì ,(Adv),no need
,,3,不断,不斷,búduàn ,(Adv),constant
,,3,不断,不斷,búduàn ,(VS),constant
,,3,不过,不過,búguò ,(Adv),but
,,3,不过,不過,búguò ,(Conj),but
,,3,不见(了),不見(了),bújiàn(le),(VS),don’t see
,,3,不论,不論,búlùn ,(Conj),whether
,,3,不幸,不幸,búxìng ,(VS),unlucky
,,3,不用说,不用說,búyòngshuō ,(Conj),needless to say
,,3,不得不,不得不,bùdébù ,(Adv),have to
,,3,不得了,不得了,bùdéliăo ,(VS),be incredible
,,3,不管,不管,bùguǎn ,(Conj),in spite of
,,3,不满,不滿,bùmăn ,(VS),dissatisfied
,,3,不如,不如,bùrú ,(Conj),not as good as
,,3,不少,不少,bùshǎo ,(Det),many
,,3,不少,不少,bùshǎo ,(VS),many
,,3,不足,不足,bùzú ,(VS),insufficient
,,3,部,部,bù ,(M),department
,,3,部分/份,部分/份,bùfèn,(Det),part
,,3,部分/份,部分/份,bùfèn,(N),part
,,3,部门,部門,bùmén ,(N),department
,,3,布,布,bù ,(N),cloth
,,3,布/布置,布/佈置,bùzhì ,(VA),cloth/layout
,,3,擦,擦,cā,(VA),wipe
,,3,猜,猜,cāi,(VA),guess
,,3,材料,材料,cáiliào ,(N),material
,,3,采用,採用,căiyòng ,(VA),use
